Customer Name,Refractory,Lining type,campaign,Heat number (life number),Total Heat Time previous (minutes),Total Heat Time (minutes),Scrap (MT),Sponge (MT),Hot Heel (MT),Alloys (MT),Input (MT),Final C%,Tapping Temperature,Output (MT),Output + Next Hot Heel (MT),Input energy previous (KWH),Input energy (KWH),Previous Voltage,Previous Frequency,Previous Rating of the Furnace,Voltage,Frequency,Rating of the furnace (KW),Melt rate (MT/Hr),Efficiency (MT/KWH),Number of capacitors removed,Refractory lining before heating,Refractory lining after heating,Previous Input,Previous Output,Power,Power previous,Carbon addition (Kg),SiMn addition (Kg),Pig iron addition (MT) ,Scrap (KG),Output (KG),Pig iron (KG),Lumps(%),Pellets(%),Fines(%),Pellets(kg),Lumps(Kg),Fines (Kg)
Godavari,SRM,NL,26,6,170,190,1.6,12.53,,0.26,14.39,,,12.1,12.1,10240,11000,,,,,,,3.82,0.0011,,5.26,4.99,14.26,12,3473.68,3614.12,100,160,,,,,16,68,16,68,,
Godavari,SRM,NL,26,7,190,450,1.6,12.48,,0.3,14.38,,,12.1,12.1,11000,11360,,,,,,,1.61,0.001065141,,4.99,4.72,14.39,12.1,1514.67,3473.68,100,200,,,,,15,81,4,81,,
Godavari,SRM,NL,26,8,450,180,1.6,12.21,,0.32,14.13,,,11.9,11.9,11360,11080,,,,,,,3.97,0.001074007,,4.72,4.45,14.38,12.1,3693.33,1514.67,120,200,,,,,15,81,4,81,,
Godavari,SRM,NL,26,9,180,150,1.6,11.5,,0.3,13.4,,,11.3,11.3,11080,11160,,,,,,,4.52,0.001012545,,4.45,4.18,14.13,11.9,4464,3693.33,100,200,,,,,15,81,4,81,,
Godavari,SRM,NL,26,10,150,190,1.6,12.83,,0.31,14.74,,,12.4,12.4,11160,8480,,,,,,,3.92,0.001462264,,4.18,3.9,13.4,11.3,2677.89,4464,110,200,,,,,15,81,4,81,,
Godavari,SRM,NL,26,11,190,170,1.6,12.7,,0.32,14.62,,,12.3,12.3,8480,9400,,,,,,,4.34,0.001308511,,3.9,3.63,14.74,12.4,3317.65,2677.89,120,200,,,,,15,81,4,81,,
Godavari,SRM,NL,26,12,170,160,1.6,11.78,,0.27,13.65,,,11.5,11.5,9400,10880,,,,,,,4.31,0.001056985,,3.63,3.36,14.62,12.3,4080,3317.65,120,150,,,,,15,81,4,81,,
Godavari,SRM,NL,26,13,160,170,1.6,12.14,,0.28,14.02,,,11.8,11.8,10880,8920,,,,,,,4.16,0.00132287,,3.36,3.09,13.65,11.5,3148.24,4080,110,170,,,,,19,62,19,62,,
Godavari,SRM,NL,26,14,170,250,1.6,14.15,,0.33,16.08,,,13.5,13.5,8920,12440,,,,,,,3.24,0.001085209,,3.09,2.82,14.02,11.8,2985.6,3148.24,110,220,,,,,19,62,19,62,,
Godavari,SRM,NL,26,15,250,145,1.6,9.33,,0.28,11.21,,,9.5,9.5,12440,9240,,,,,,,3.93,0.001028139,,2.82,2.54,16.08,13.5,3823.45,2985.6,110,170,,,,,19,62,19,62,,
Godavari,SRM,NL,26,16,145,190,1.6,12.93,,0.33,14.86,,,12.5,12.5,9240,11280,,,,,,,3.95,0.001108156,,2.54,2.27,11.21,9.5,3562.11,3823.45,110,220,,,,,19,62,19,62,,
Godavari,SRM,NL,26,17,190,180,1.6,12.93,,0.33,14.86,,,12.5,12.5,11280,11440,,,,,,,4.17,0.001092657,,2.27,2,14.86,12.5,3813.33,3562.11,110,220,,,,,19,62,19,62,,
Godavari,SRM,NL,27,1,0,215,1.6,11.36,,0.32,13.28,,,11.2,11.2,0,11320,0,0,,,,,3.13,0.000989399,,6.63,6.16,0,0,3159.07,0,120,200,,,,,19,62,19,62,,
Godavari,SRM,NL,27,2,215,185,1.6,13.7,,0.3,15.6,,,13.1,13.1,11320,12160,,,,,,,4.25,0.001077303,,6.16,5.7,13.28,11.2,3943.78,3159.07,120,180,,,,,19,62,19,62,,
Godavari,SRM,NL,27,3,185,185,1.6,13.31,,0.32,15.23,,,12.8,12.8,12160,12520,,,,,,,4.15,0.001022364,,5.7,5.24,15.6,13.1,4060.54,3943.78,100,220,,,,,12.6,76.4,11,76.4,,
Godavari,SRM,NL,27,4,185,230,1.6,11.5,,0.3,13.4,,,11.3,11.3,12520,10120,,,,,,,2.95,0.001116601,,5.24,4.78,15.23,12.8,2640,4060.54,100,200,,,,,12.6,76.4,11,76.4,,
Godavari,SRM,NL,27,5,230,200,1.6,11.14,,0.3,13.04,,,11,11,10120,12080,,,,,,,3.3,0.000910596,,4.78,4.31,13.4,11.3,3624,2640,100,200,,,,,12.6,76.4,11,76.4,,
Godavari,SRM,NL,27,6,200,170,1.6,11.75,,0.3,13.65,,,11.5,11.5,12080,9540,,,,,,,4.06,0.001205451,,4.31,3.85,13.04,11,3367.06,3624,100,200,,,,,12.6,76.4,11,76.4,,
Godavari,SRM,NL,27,7,170,200,1.6,12.6,,0.3,14.5,,,12.2,12.2,9540,9720,,,,,,,3.66,0.001255144,,3.85,3.39,13.65,11.5,2916,3367.06,100,200,,,,,12.6,76.4,11,76.4,,
Godavari,SRM,NL,27,8,200,300,1.5,14.84,,0.26,16.6,,,13.9,13.9,9720,15040,,,,,,,2.78,0.000924202,,3.39,2.93,14.5,12.2,3008,2916,100,160,,,,,10,85,5,85,,
Godavari,SRM,NL,27,9,300,340,1.6,11.33,,0.24,13.17,,,11.1,11.1,15040,9600,,,,,,,1.96,0.00115625,,2.93,2.46,16.6,13.9,1694.12,3008,100,140,,,,,10,85,5,85,,
Godavari,SRM,NL,27,10,340,735,1.5,14.22,,0.27,15.99,,,13.4,13.4,9600,13520,,,,,,,1.09,0.000991124,,2.46,2,13.17,11.1,1103.67,1694.12,100,170,,,,,10,85,5,85,,
Godavari,SRM,NL,28,1,0,270,1.5,12.4,,0.26,14.16,,,11.9,11.9,0,11360,0,0,,,,,2.64,0.001047535,,6.63,6.2,0,0,2524.44,0,120,140,,,,,10,85,5,85,,
Godavari,SRM,NL,28,2,270,590,1.5,13.88,,0.25,15.63,,,13.1,13.1,11360,12840,,,,,,,1.33,0.001020249,,6.2,5.78,14.16,11.9,1305.76,2524.44,100,150,,,,,10,85,5,85,,
Godavari,SRM,NL,28,3,590,190,1.5,11.95,,0.23,13.68,,,11.5,11.5,12840,10960,,,,,,,3.63,0.00104927,,5.78,5.36,15.63,13.1,3461.05,1305.76,80,150,,,,,10,85,5,85,,
Godavari,SRM,NL,28,4,190,180,1.5,12.18,,0.24,13.92,,,11.7,11.7,10960,10280,,,,,,,3.9,0.001138132,,5.36,4.94,13.68,11.5,3426.67,3461.05,80,160,,,,,10,85,5,85,,
Godavari,SRM,NL,28,5,180,190,1.6,12.44,,0.23,14.27,,,12,12,10280,10760,,,,,,,3.79,0.001115242,,4.94,4.52,13.92,11.7,3397.89,3426.67,80,150,,,,,17,74,9,74,,
Godavari,SRM,NL,28,6,190,185,1.6,12.44,,0.23,14.27,,,12,12,10760,10880,,,,,,,3.89,0.001102941,,4.52,4.1,14.27,12,3528.65,3397.89,80,150,,,,,17,74,9,74,,
Godavari,SRM,NL,28,7,185,200,1.6,12.19,,0.24,14.03,,,11.8,11.8,10880,10480,,,,,,,3.54,0.001125954,,4.1,3.68,14.27,12,3144,3528.65,80,155,,,,,17,74,9,74,,
Godavari,SRM,NL,28,8,200,155,1.6,10.86,,0.23,12.69,,,10.7,10.7,10480,8840,,,,,,,4.14,0.001210407,,3.68,3.26,14.03,11.8,3421.94,3144,80,150,,,,,17,74,9,74,,
Godavari,SRM,NL,28,9,155,180,1.6,12.68,,0.24,14.51,,,12.2,12.2,8840,11200,,,,,,,4.07,0.001089286,,3.26,2.84,12.69,10.7,3733.33,3421.94,80,155,,,,,17,74,9,74,,
Godavari,SRM,NL,28,10,180,180,1.6,13.62,,0.26,15.48,,,13,13,11200,11680,,,,,,,4.33,0.001113014,,2.84,2.42,14.51,12.2,3893.33,3733.33,90,170,,,,,17,74,9,74,,
Godavari,SRM,NL,28,11,180,180,1.6,13.76,,0.25,15.61,,,13.1,13.1,11680,11640,,,,,,,4.37,0.00112543,,2.42,2,15.48,13,3880,3893.33,90,160,,,,,17,74,9,74,,
Godavari,SRM,NL,29,1,0,240,2,13.15,,0.26,15.41,,,13,13,0,12400,0,0,,,,,3.25,0.001048387,,6.63,6.32,0,0,3100,0,100,160,,,,,15,77,8,77,,
Godavari,SRM,NL,29,2,240,190,2,12.55,,0.25,14.8,,,12.5,12.5,12400,11480,,,,,,,3.95,0.00108885,,6.32,6.01,15.41,13,3625.26,3100,100,150,,,,,15,77,8,77,,
Godavari,SRM,NL,29,3,190,150,2,10.74,,0.24,12.97,,,11,11,11480,9680,,,,,,,4.4,0.001136364,,6.01,5.7,14.8,12.5,3872,3625.26,100,135,,,,,15,77,8,77,,
Godavari,SRM,NL,29,4,150,180,2,13.05,,0.24,15.29,,,12.9,12.9,9680,11040,,,,,,,4.3,0.001168478,,5.7,5.39,12.97,11,3680,3872,100,140,,,,,15,77,8,77,,
Godavari,SRM,NL,29,5,180,150,2,12.93,,0.24,15.17,,,12.8,12.8,11040,9960,,,,,,,5.12,0.001285141,,5.39,5.08,15.29,12.9,3984,3680,100,140,,,,,15,77,8,77,,
Godavari,SRM,NL,29,6,150,190,2,12.91,,0.25,15.16,,,12.8,12.8,9960,11040,,,,,,,4.04,0.00115942,,5.08,4.78,15.17,12.8,3486.32,3984,100,150,,,,,15,77,8,77,,
Godavari,SRM,NL,29,7,190,180,2,11.73,,0.22,13.95,,,11.8,11.8,11040,10400,,,,,,,3.93,0.001134615,,4.78,4.47,15.16,12.8,3466.67,3486.32,80,140,,,,,15,77,8,77,,
Godavari,SRM,NL,29,8,180,200,2,12.56,,0.24,14.8,,,12.5,12.5,10400,11440,,,,,,,3.75,0.001092657,,4.47,4.16,13.95,11.8,3432,3466.67,80,160,,,,,15,77,8,77,,
Godavari,SRM,NL,29,9,200,170,1.6,13.16,,0.24,15,,,12.6,12.6,11440,10920,,,,,,,4.45,0.001153846,,4.16,3.85,14.8,12.5,3854.12,3432,80,160,,,,,18,74,8,74,,
Godavari,SRM,NL,29,10,170,135,1.6,10.73,,0.23,12.56,,,10.6,10.6,10920,8720,,,,,,,4.71,0.001215596,,3.85,3.54,15,12.6,3875.56,3854.12,80,150,,,,,18,74,8,74,,
Godavari,SRM,NL,29,11,135,185,1.6,13.05,,0.23,14.88,,,12.5,12.5,8720,11080,,,,,,,4.05,0.001128159,,3.54,3.23,12.56,10.6,3593.51,3875.56,80,150,,,,,18,74,8,74,,
Godavari,SRM,NL,29,12,185,170,1.6,11.72,,0.22,13.54,,,11.4,11.4,11080,10000,,,,,,,4.02,0.00114,,3.23,2.93,14.88,12.5,3529.41,3593.51,80,140,,,,,18,74,8,74,,
Godavari,SRM,NL,29,13,170,180,1.6,12.21,,0.22,14.03,,,11.8,11.8,10000,10680,,,,,,,3.93,0.001104869,,2.93,2.62,13.54,11.4,3560,3529.41,80,140,,,,,18,74,8,74,,
Godavari,SRM,NL,29,14,180,210,1.6,12.44,,0.23,14.27,,,12,12,10680,12000,,,,,,,3.43,0.001,,2.62,2.31,14.03,11.8,3428.57,3560,80,150,,,,,18,74,8,74,,
Godavari,SRM,NL,29,15,210,180,1.6,-2.19,,0.23,-0.36,,,0,0,12000,10720,,,,,,,0,0,,2.31,2,14.27,12,3573.33,3428.57,80,150,,,,,18,74,8,74,,
Godavari,SRM,NL,30,1,0,155,1.6,11.36,,0.22,13.18,,,11.1,11.1,0,9440,0,0,,,,,4.3,0.001175847,,6.63,5.85,0,0,3654.19,0,80,135,,,,,18,74,8,74,,
Godavari,SRM,NL,30,2,155,170,2,11.72,,0.23,13.95,,,11.8,11.8,9440,12040,,,,,,,4.16,0.000980066,,5.85,5.08,13.18,11.1,4249.41,3654.19,80,150,,,,,14,79,7,79,,
Godavari,SRM,NL,30,3,170,180,2,10.87,,0.23,13.1,,,11.1,11.1,12040,9360,,,,,,,3.7,0.001185897,,5.08,4.31,13.95,11.8,3120,4249.41,80,150,,,,,14,79,7,79,,
Godavari,SRM,NL,30,4,180,180,2,11.76,,0.2,13.96,,,11.8,11.8,9360,10560,,,,,,,3.93,0.001117424,,4.31,3.54,13.1,11.1,3520,3120,60,140,,,,,14,79,7,79,,
Godavari,SRM,NL,30,5,180,180,2,11.74,,0.21,13.95,,,11.8,11.8,10560,9680,,,,,,,3.93,0.001219008,,3.54,2.77,13.96,11.8,3226.67,3520,70,140,,,,,14,79,7,79,,
Godavari,SRM,NL,30,6,180,210,2,13.56,,0.22,15.78,,,13.3,13.3,9680,16600,,,,,,,3.8,0.000801205,,2.77,2,13.95,11.8,4742.86,3226.67,70,150,,,,,14,79,7,79,,
Godavari,SRM,NL,31,1,0,290,2,11.74,,0.21,13.95,,,11.8,11.8,0,9960,0,0,,,,,2.44,0.001184739,,6.63,6.16,0,0,2060.69,0,80,130,,,,,13,80,7,80,,
Godavari,SRM,NL,31,2,290,190,2,11.87,,0.21,14.08,,,11.9,11.9,9960,11440,,,,,,,3.76,0.00104021,,6.16,5.7,13.95,11.8,3612.63,2060.69,70,140,,,,,13,80,7,80,,
Godavari,SRM,NL,31,3,190,170,2,11.04,,0.19,13.23,,,11.2,11.2,11440,9160,,,,,,,3.95,0.001222707,,5.7,5.24,14.08,11.9,3232.94,3612.63,60,130,,,,,13,80,7,80,,
Godavari,SRM,NL,31,4,170,200,2,13.2,,0.22,15.42,,,13,13,9160,11800,,,,,,,3.9,0.001101695,,5.24,4.78,13.23,11.2,3540,3232.94,60,160,,,,,13,80,7,80,,
Godavari,SRM,NL,31,5,200,190,2,12.23,,0.21,14.44,,,12.2,12.2,11800,11040,,,,,,,3.85,0.001105072,,4.78,4.31,15.42,13,3486.32,3540,60,150,,,,,13,80,7,80,,
Godavari,SRM,NL,31,6,190,180,2,11.96,,0.23,14.19,,,12,12,11040,11240,,,,,,,4,0.001067616,,4.31,3.85,14.44,12.2,3746.67,3486.32,80,150,,,,,13,80,7,80,,
Godavari,SRM,NL,31,7,180,200,1.6,12.2,,0.23,14.03,,,11.8,11.8,11240,11640,,,,,,,3.54,0.001013746,,3.85,3.39,14.19,12,3492,3746.67,80,150,,,,,14,74,12,74,,
Godavari,SRM,NL,31,8,200,150,1.6,11.12,,0.21,12.93,,,10.9,10.9,11640,9120,,,,,,,4.36,0.001195175,,3.39,2.93,14.03,11.8,3648,3492,80,130,,,,,14,74,12,74,,
Godavari,SRM,NL,31,9,150,195,1.6,12.2,,0.23,14.03,,,11.8,11.8,9120,11200,,,,,,,3.63,0.001053571,,2.93,2.46,12.93,10.9,3446.15,3648,80,150,,,,,14,74,12,74,,
Godavari,SRM,NL,31,10,195,230,1.6,10.36,,0.24,12.2,,,10.3,10.3,11200,9560,,,,,,,2.69,0.001077406,,2.46,2,14.03,11.8,2493.91,3446.15,100,135,,,,,14,74,12,74,,
Godavari,SRM,NL,32,1,0,330,1.6,13.03,,0.25,14.88,,,12.5,12.5,0,12840,0,0,,,,,2.27,0.00097352,,6.63,6.27,0,0,2334.55,0,100,145,,,,,14,74,12,74,,
Godavari,SRM,NL,32,2,330,170,1.6,11.4,,0.18,13.18,,,11.1,11.1,12840,9960,,,,,,,3.92,0.001114458,,6.27,5.91,14.88,12.5,3515.29,2334.55,50,130,,,,,14,74,12,74,,
Godavari,SRM,NL,32,3,170,175,1.6,11.53,,0.18,13.31,,,11.2,11.2,9960,10000,,,,,,,3.84,0.00112,,5.91,5.56,13.18,11.1,3428.57,3515.29,50,130,,,,,14,74,12,74,,
Godavari,SRM,NL,32,4,175,195,1.6,12.49,,0.19,14.28,,,12,12,10000,16040,,,,,,,3.69,0.00074813,,5.56,5.2,13.31,11.2,4935.38,3428.57,50,140,,,,,19,79,2,79,,
Godavari,SRM,NL,32,5,195,170,1.6,11.75,,0.2,13.55,,,11.4,11.4,16040,10160,,,,,,,4.02,0.001122047,,5.2,4.85,14.28,12,3585.88,4935.38,60,135,,,,,19,79,2,79,,
Godavari,SRM,NL,32,6,170,190,1.6,12.83,,0.21,14.64,,,12.3,12.3,10160,10880,,,,,,,3.88,0.001130515,,4.85,4.49,13.55,11.4,3435.79,3585.88,60,150,,,,,19,79,2,79,,
Godavari,SRM,NL,32,7,190,180,1.6,12.2,,0.23,14.03,,,11.8,11.8,10880,10360,,,,,,,3.93,0.001138996,,4.49,4.13,14.64,12.3,3453.33,3435.79,80,150,,,,,19,79,2,79,,
Godavari,SRM,NL,32,8,180,170,1.6,11.48,,0.22,13.3,,,11.2,11.2,10360,10400,,,,,,,3.95,0.001076923,,4.13,3.78,14.03,11.8,3670.59,3453.33,80,140,,,,,19,79,2,79,,
Godavari,SRM,NL,32,9,170,170,1.6,11.84,,0.22,13.66,,,11.5,11.5,10400,10240,,,,,,,4.06,0.001123047,,3.78,3.42,13.3,11.2,3614.12,3670.59,80,140,,,,,19,79,2,79,,
Godavari,SRM,NL,32,10,170,170,1.6,12.08,,0.23,13.91,,,11.7,11.7,10240,10240,,,,,,,4.13,0.001142578,,3.42,3.07,13.66,11.5,3614.12,3614.12,80,150,,,,,19,79,2,79,,
Godavari,SRM,NL,32,11,170,180,1.6,13.06,,0.23,14.88,,,12.5,12.5,10240,10600,,,,,,,4.17,0.001179245,,3.07,2.71,13.91,11.7,3533.33,3614.12,80,145,,,,,19,79,2,79,,
Godavari,SRM,NL,32,12,180,170,1.6,12.47,,0.21,14.28,,,12,12,10600,10680,,,,,,,4.24,0.001123596,,2.71,2.36,14.88,12.5,3769.41,3533.33,70,140,,,,,18,78,4,78,,
Godavari,SRM,NL,32,13,170,195,1.6,13.08,,0.21,14.89,,,12.5,12.5,10680,11920,,,,,,,3.85,0.001048658,,2.36,2,14.28,12,3667.69,3769.41,70,140,,,,,18,78,4,78,,
Godavari,SRM,NL,33,1,0,200,3.2,11.99,,0.23,15.42,,,13.2,13.2,0,10840,0,0,,,,,3.96,0.001217712,,6.63,6.16,0,0,3252,0,80,150,,,,,18,78,4,78,,
Godavari,SRM,NL,33,2,200,200,1.6,12.42,,0.25,14.27,,,12,12,10840,11640,,,,,,,3.6,0.001030928,,6.16,5.7,15.42,13.2,3492,3252,100,150,,,,,18,78,4,78,,
Godavari,SRM,NL,33,3,200,220,1.6,14.22,,0.27,16.09,,,13.5,13.5,11640,12160,,,,,,,3.68,0.001110197,,5.7,5.24,14.27,12,3316.36,3492,100,170,,,,,18,78,4,78,,
Godavari,SRM,NL,33,4,220,170,1.6,12.16,,0.26,14.02,,,11.8,11.8,12160,10480,,,,,,,4.16,0.001125954,,5.24,4.78,16.09,13.5,3698.82,3316.36,100,160,,,,,18,78,4,78,,
Godavari,SRM,NL,33,5,170,165,1.6,11.94,,0.24,13.78,,,11.6,11.6,10480,9640,,,,,,,4.22,0.00120332,,4.78,4.31,14.02,11.8,3505.45,3698.82,100,140,,,,,18,78,4,78,,
Godavari,SRM,NL,33,6,165,230,1.6,13.49,,0.27,15.36,,,12.9,12.9,9640,12360,,,,,,,3.37,0.001043689,,4.31,3.85,13.78,11.6,3224.35,3505.45,100,170,,,,,17,77,6,77,,
Godavari,SRM,NL,33,7,230,185,1.6,14.47,,0.27,16.34,,,13.7,13.7,12360,10880,,,,,,,4.44,0.001259191,,3.85,3.39,15.36,12.9,3528.65,3224.35,100,170,,,,,17,77,6,77,,
Godavari,SRM,NL,33,8,185,200,1.6,13.15,,0.25,15,,,12.6,12.6,10880,11720,,,,,,,3.78,0.001075085,,3.39,2.93,16.34,13.7,3516,3528.65,100,150,,,,,17,77,6,77,,
Godavari,SRM,NL,33,9,200,180,1.6,12.42,,0.25,14.27,,,12,12,11720,9840,,,,,,,4,0.001219512,,2.93,2.46,15,12.6,3280,3516,100,150,,,,,17,77,6,77,,
Godavari,SRM,NL,33,10,180,165,1.6,10.87,,0.22,12.69,,,10.7,10.7,9840,10200,,,,,,,3.89,0.00104902,,2.46,2,14.27,12,3709.09,3280,100,120,,,,,17,77,6,77,,
Godavari,SRM,NL,34,1,0,190,3.2,10.18,,0.22,13.6,,,11.7,11.7,0,10160,0,0,,,,,3.69,0.001151575,,6.63,6.27,0,0,3208.42,0,100,120,,,,,17,77,6,77,,
Godavari,SRM,NL,34,2,190,180,1.6,11.72,,0.22,13.54,,,11.4,11.4,10160,10200,,,,,,,3.8,0.001117647,,6.27,5.91,13.6,11.7,3400,3208.42,100,120,,,,,17,77,6,77,,
Godavari,SRM,NL,34,3,180,185,1.6,12.32,,0.23,14.15,,,11.9,11.9,10200,11120,,,,,,,3.86,0.001070144,,5.91,5.56,13.54,11.4,3606.49,3400,100,130,,,,,17,77,6,77,,
Godavari,SRM,NL,34,4,185,175,1.6,11.74,,0.21,13.55,,,11.4,11.4,11120,9480,,,,,,,3.91,0.001202532,,5.56,5.2,14.15,11.9,3250.29,3606.49,80,125,,,,,17,77,6,77,,
Godavari,SRM,NL,34,5,175,200,1.6,13.08,,0.21,14.89,,,12.5,12.5,9480,11440,,,,,,,3.75,0.001092657,,5.2,4.85,13.55,11.4,3432,3250.29,50,160,,,,,17,77,6,77,,
Godavari,SRM,NL,34,6,200,220,1.6,13.54,,0.23,15.37,,,12.9,12.9,11440,11600,,,,,,,3.52,0.001112069,,4.85,4.49,14.89,12.5,3163.64,3432,60,170,,,,,17,77,6,77,,
Godavari,SRM,NL,34,7,220,170,1.6,11.86,,0.21,13.67,,,11.5,11.5,11600,10080,,,,,,,4.06,0.001140873,,4.49,4.13,15.37,12.9,3557.65,3163.64,70,140,,,,,17,77,6,77,,
Godavari,SRM,NL,34,8,170,190,1.6,12.67,,0.24,14.51,,,12.2,12.2,10080,11320,,,,,,,3.85,0.001077739,,4.13,3.78,13.67,11.5,3574.74,3557.65,80,160,,,,,17,77,6,77,,
Godavari,SRM,NL,34,9,190,210,1.6,12.81,,0.23,14.64,,,12.3,12.3,11320,10920,,,,,,,3.51,0.001126374,,3.78,3.42,14.51,12.2,3120,3574.74,80,150,,,,,17,77,6,77,,
Godavari,SRM,NL,34,10,210,150,1.6,12.59,,0.21,14.4,,,12.1,12.1,10920,9520,,,,,,,4.84,0.001271008,,3.42,3.07,14.64,12.3,3808,3120,80,130,,,,,17,77,6,77,,
Godavari,SRM,NL,34,11,150,0,1.6,11.95,,0.23,13.78,,,11.6,11.6,9520,9600,,,,,,,#DIV/0!,0.001208333,,3.07,2.71,14.4,12.1,#DIV/0!,3808,80,150,,,,,19,74,7,74,,
Godavari,SRM,NL,34,12,0,0,1.6,12.56,,0.23,14.39,,,12.1,12.1,9600,10480,,,,,,,#DIV/0!,0.00115458,,2.71,2.36,13.78,11.6,#DIV/0!,#DIV/0!,80,150,,,,,19,74,7,74,,
Godavari,SRM,NL,34,13,0,0,1.6,13.2,,0.21,15.01,,,12.6,12.6,10480,11840,,,,,,,#DIV/0!,0.001064189,,2.36,2,14.39,12.1,#DIV/0!,#DIV/0!,80,130,,,,,19,74,7,74,,
Godavari,SRM,NL,35,1,0,0,1.6,12.54,,0.25,14.39,,,12.1,12.1,0,10280,0,0,,,,,#DIV/0!,0.001177043,,6.63,6.27,0,0,#DIV/0!,0,100,150,,,,,19,74,7,74,,
Godavari,SRM,NL,35,2,0,0,1.6,11.82,,0.24,13.66,,,11.5,11.5,10280,8920,,,,,,,#DIV/0!,0.001289238,,6.27,5.91,14.39,12.1,#DIV/0!,#DIV/0!,100,140,,,,,19,74,7,74,,
Godavari,SRM,NL,35,3,0,0,1.6,11.73,,0.21,13.54,,,11.4,11.4,8920,9120,,,,,,,#DIV/0!,0.00125,,5.91,5.56,13.66,11.5,#DIV/0!,#DIV/0!,80,130,,,,,19,74,7,74,,
Godavari,SRM,NL,35,4,0,0,1.6,11.47,,0.23,13.3,,,11.2,11.2,9120,10500,,,,,,,#DIV/0!,0.001066667,,5.56,5.2,13.54,11.4,#DIV/0!,#DIV/0!,80,150,,,,,19,74,7,74,,
Godavari,SRM,NL,35,5,0,180,1.6,13.3,,0.23,15.13,,,12.7,12.7,10500,11040,,,,,,,4.23,0.001150362,,5.2,4.85,13.3,11.2,3680,#DIV/0!,80,150,,,,,17,71,12,71,,
Godavari,SRM,NL,35,6,180,170,1.6,12.69,,0.23,14.52,,,12.2,12.2,11040,10720,,,,,,,4.31,0.00113806,,4.85,4.49,15.13,12.7,3783.53,3680,80,150,,,,,17,71,12,71,,
Godavari,SRM,NL,35,7,170,190,1.6,13.3,,0.23,15.13,,,12.7,12.7,10720,10760,,,,,,,4.01,0.001180297,,4.49,4.13,14.52,12.2,3397.89,3783.53,80,150,,,,,17,71,12,71,,
Godavari,SRM,NL,35,8,190,190,1.6,14.48,,0.26,16.34,,,13.7,13.7,10760,11800,,,,,,,4.33,0.001161017,,4.13,3.78,15.13,12.7,3726.32,3397.89,100,160,,,,,17,71,12,71,,
Godavari,SRM,NL,35,9,190,180,1.6,14.01,,0.24,15.85,,,13.3,13.3,11800,11080,,,,,,,4.43,0.001200361,,3.78,3.42,16.34,13.7,3693.33,3726.32,100,140,,,,,17,71,12,71,,
Godavari,SRM,NL,35,10,180,180,1.6,10.12,,0.23,11.95,,,10.1,10.1,11080,9080,,,,,,,3.37,0.001112335,,3.42,3.07,15.85,13.3,3026.67,3693.33,100,130,,,,,17,71,12,71,,
Godavari,SRM,NL,35,11,180,240,1.6,14.31,,0.3,16.21,,,13.6,13.6,9080,13600,,,,,,,3.4,0.001,,3.07,2.71,11.95,10.1,3400,3026.67,100,200,,,,,17,71,12,71,,
Godavari,SRM,NL,35,12,240,210,1.6,12.66,,0.25,14.51,,,12.2,12.2,13600,11800,,,,,,,3.49,0.001033898,,2.71,2.36,16.21,13.6,3371.43,3400,100,150,,,,,14,76,10,76,,
Godavari,SRM,NL,35,13,210,210,1.6,12.73,,0.29,14.62,,,12.3,12.3,11800,13320,,,,,,,3.51,0.000923423,,2.36,2,14.51,12.2,3805.71,3371.43,140,150,,,,,14,76,10,76,,
Godavari,SRM,NL,36,1,0,300,2.4,10.99,,0.24,13.63,,,11.6,11.6,0,10720,0,0,,,,,2.32,0.00108209,,6.63,6.16,0,0,2144,0,100,135,,,,,14,76,10,76,,
Godavari,SRM,NL,36,2,300,285,1.6,12.66,,0.25,14.51,,,12.2,12.2,10720,11200,,,,,,,2.57,0.001089286,,6.16,5.7,13.63,11.6,2357.89,2144,100,150,,,,,14,76,10,76,,
Godavari,SRM,NL,36,3,285,165,1.6,11.45,,0.24,13.29,,,11.2,11.2,11200,11080,,,,,,,4.07,0.00101083,,5.7,5.24,14.51,12.2,4029.09,2357.89,100,140,,,,,14,76,10,76,,
Godavari,SRM,NL,36,4,165,160,1.6,10.59,,0.25,12.44,,,10.5,10.5,11080,10600,,,,,,,3.94,0.000990566,,5.24,4.78,13.29,11.2,3975,4029.09,100,150,,,,,14,76,10,76,,
Godavari,SRM,NL,36,5,160,200,1.6,12.42,,0.25,14.27,,,12,12,10600,10680,,,,,,,3.6,0.001123596,,4.78,4.31,12.44,10.5,3204,3975,100,150,,,,,13.4,82,4.6,82,,
Godavari,SRM,NL,36,6,200,180,2.4,10.61,,0.25,13.26,,,11.3,11.3,10680,11040,,,,,,,3.77,0.001023551,,4.31,3.85,14.27,12,3680,3204,100,150,,,,,13.4,82,4.6,82,,
Godavari,SRM,NL,36,7,180,160,1.6,11.81,,0.25,13.66,,,11.5,11.5,11040,9760,,,,,,,4.31,0.001178279,,3.85,3.39,13.26,11.3,3660,3680,100,150,,,,,13.4,82,4.6,82,,
Godavari,SRM,NL,36,8,160,200,1.6,13.39,,0.25,15.24,,,12.8,12.8,9760,12200,,,,,,,3.84,0.00104918,,3.39,2.93,13.66,11.5,3660,3660,100,150,,,,,13.4,82,4.6,82,,
